Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated,birth_rate_crude_per_1000
KHM,2019,,100.480819545412,49.7344518908574,12.9409846754696,16481304.0,39.5830241256026,-0.0754886493086815,7.708355459113246,2013.0,1,1,22.0,2270460260.136928,21.54324840609716,0.0454545454545454,22.988
KHM,2020,,107.021018981934,51.8196983337402,13.8767573747135,16725474.0,39.832658030922,-0.209065958857536,7.641439201747872,2013.0,1,1,28.0,1336760792.0176592,21.01351520583395,0.1071428571428571,22.409
KHM,2021,,105.282475574163,54.2809323078227,13.5005634857238,16974305.0,40.1091858128847,-0.131522253155708,7.681746342489746,2013.0,1,1,28.0,901459466.4,20.61952563831011,0.3214285714285714,21.905
LAO,2000,,105.722198486328,33.2670707702637,2.64691996574402,5431212.0,22.1840964350091,-0.577913403511047,5.7675389783383295,2018.0,1,0,2.0,91829192.75657126,18.3354408198122,0.0,32.901
LAO,2001,,103.310859680176,35.1896514892578,3.04713988304138,5521482.0,23.3728884682287,,5.772425079507834,2018.0,1,0,1.0,75436133.0223992,18.138796949249954,0.0,32.112
LAO,2002,,105.233688354492,37.9458808898926,4.05916023254395,5610889.0,24.5247834668291,-0.103369668126106,5.750509614310759,2018.0,1,0,8.0,304254215.3827408,19.53337414801934,0.0,31.18
LAO,2003,,107.481590270996,40.6808013916016,4.79725980758667,5697945.0,25.5945881340707,-1.23235356807709,5.875203772649863,2018.0,1,0,7.0,80829447.62872651,18.207851920317548,0.0,30.66
LAO,2004,,108.649421691895,42.5078582763672,5.579430103302,5781626.0,26.5371091732139,-0.611157953739166,6.016879577433562,2018.0,1,0,7.0,986577817.800692,20.709752764046847,0.1428571428571428,30.075
LAO,2005,,110.026527404785,42.9863014221191,7.60128021240234,5869523.0,27.3224977292697,-0.49144771695137,6.146460955629618,2018.0,1,0,4.0,72087857.71989392,18.09339619306674,0.25,28.788
LAO,2006,,110.817306518555,42.2330513000488,8.78625965118408,5963200.0,28.0378756242097,-0.0852985605597496,6.36370364675927,2018.0,1,0,8.0,138844083.2166166,18.74886216523952,0.0,28.365
