Country Code,year,projects,usd_const_2021,share_amount_estimated,log1p_usd_const_2021
MUS,2010,3,3525.25746470582,0.0,8.167992379210334
MUS,2011,1,7134362.84956648,0.0,15.78043364578242
MUS,2012,9,136860623.76751134,0.0,18.73447362848998
MUS,2013,2,9365620.565351298,0.0,16.05255626275784
MUS,2014,5,40645483.494006164,0.0,17.520398305229694
MUS,2015,2,8927697.07036203,0.0,16.004669144747556
MUS,2016,16,239708358.32246226,0.0625,19.294933572899414
MUS,2017,10,4200301.765648085,0.0,15.250667167714518
MUS,2018,22,134299066.4492574,0.045454545454545456,18.71557971768125
MUS,2019,14,16578714.797819166,0.0,16.623630249775328
MUS,2020,6,0.0,0.0,0.0
MUS,2021,4,54431579.0,0.5,17.812455058098575
MWI,2007,1,89963219.1442049,0.0,18.314911479703824
MWI,2008,8,108256544.47043684,0.0,18.500014389258464
MWI,2009,13,142719737.25739533,0.0,18.77639339283546
MWI,2010,12,1471740.657224651,0.0,14.201957058265405
MWI,2011,12,102784820.79702985,0.0,18.4481482521955
MWI,2012,5,11154173.80029552,0.0,16.227324407343314
MWI,2013,6,81530519.39134234,0.0,18.216487991439063
MWI,2014,9,20116303.876531,0.0,16.817041232081344
MWI,2015,20,76405156.74022536,0.0,18.151560761546886
MWI,2016,29,75062163.64566109,0.0,18.133827190126368
MWI,2017,26,23421121.738951065,0.0,16.969148854308067
MWI,2018,17,74446260.96780725,0.0,18.12558810720797
MWI,2019,11,68886346.4426335,0.0,18.047968566024895
MWI,2020,13,181933989.56928998,0.38461538461538464,19.019154490073717
MWI,2021,13,35796813.58309125,0.0,17.3933694692862
MYS,2004,4,407744983.1690761,0.0,19.826152498148968
MYS,2005,2,108945714.15062983,0.0,18.5063602899962
MYS,2006,2,71118217.9839845,0.0,18.07985410644894
MYS,2009,3,497916331.0030932,0.0,20.02594261284808
MYS,2010,4,83563616.1477744,1.0,18.24111878174559
MYS,2011,2,0.0,0.0,0.0
MYS,2012,2,205471622.637022,0.0,19.140818497874644
MYS,2013,2,191766213.872271,0.0,19.07178755720368
MYS,2014,4,5440773.353792813,0.0,15.509431953149324
MYS,2015,12,2281420415.977479,0.0,21.548064075837516
MYS,2016,3,854782780.091709,0.0,20.566357937420356
MYS,2017,10,2085921202.675084,0.0,21.458476418926153
MYS,2018,12,6565678092.511741,0.08333333333333333,22.60512162855407
MYS,2019,11,1421101784.8987627,0.36363636363636365,21.074698313262985
MYS,2020,76,1168029964.133602,0.7105263157894737,20.8785843761035
MYS,2021,13,63282458.58937198,0.46153846153846156,17.963118749021223
NAM,2000,2,19936557.58766198,0.0,16.80806571922083
NAM,2001,2,0.0,0.0,0.0
NAM,2002,3,26074273.8380774,0.0,17.076459747844154
NAM,2003,3,29504455.305792656,0.0,17.200051871114763
NAM,2004,6,11131897.149263388,0.0,16.225325252220575
NAM,2005,7,80246773.76454213,0.0,18.200617129316825
NAM,2006,5,3568.232237944,0.0,8.180105792245657
NAM,2007,9,30642997.47299032,0.0,17.237914759438574
NAM,2008,5,77525105.31684254,0.0,18.166112394337688
NAM,2009,10,15733096.990459915,0.0,16.57127720354232
NAM,2010,3,104639.19718086076,0.0,11.55828305106292
NAM,2011,9,19417468.45844907,0.0,16.781683706386797
NAM,2012,13,1693365290.615921,0.0,21.24998368269213
NAM,2013,9,118108276.25884825,0.0,18.587112365577397
NAM,2014,5,156877489.70666704,0.0,18.870975744738896
NAM,2016,9,21268817.472343992,0.0,16.872752636613487
NAM,2017,7,38894495.053305,0.0,17.47636330894581
NAM,2018,39,133282595.09372082,0.0,18.70798221468741
NAM,2019,24,1330791.282958659,0.0,14.101285024310922
NAM,2020,15,1968114.8878242048,0.5333333333333333,14.492587240950153
NAM,2021,8,10001488.49797023,0.5,16.118244589663423
NER,2001,3,54682692.0306229,0.0,17.817057819350165
NER,2002,6,26881837.008234996,0.0,17.106961449564086
NER,2003,12,3387951.344279349,0.0,15.035736268621905
NER,2004,4,137590.471718143,0.0,11.832044223768051
NER,2005,3,616788.878989981,0.0,13.332283692195821
NER,2006,6,58748395.06043519,0.0,17.888774409516884
NER,2007,5,10053452.960651688,0.0,16.123426811102497
NER,2008,4,1341964653.443875,0.0,21.017400537178762
NER,2009,5,283422412.1565402,0.0,19.462448968743423
NER,2010,8,3175617.251676694,0.0,14.97101289629003
NER,2011,10,379926789.744303,0.0,19.75548913618812
NER,2012,9,5866557.391518604,0.0,15.58477871517881
NER,2013,5,185272562.11454844,0.0,19.03733861291287
NER,2014,3,117047891.52184118,0.0,18.578093746799684
NER,2015,3,111492180.293374,0.0,18.529465023476337
NER,2016,6,19156111.76313219,0.0,16.76813242699717
NER,2017,10,1710658.7938952108,0.0,14.352389698443204
NER,2018,10,8321535.577185634,0.0,15.934357480503149
NER,2019,7,1168507196.75262,0.14285714285714285,20.87899287174674
NER,2020,7,9731777.490755389,0.0,16.09090722170948
NER,2021,5,14400000.0,0.4,16.48273883399067
NGA,2001,1,0.0,0.0,0.0
NGA,2002,6,987562086.794066,0.0,20.71074992647859
NGA,2003,1,5950921.81101125,0.0,15.599056859783541
NGA,2004,1,0.0,0.0,0.0
NGA,2005,2,60581568.650976405,0.0,17.919501273610273
NGA,2006,3,448303167.41288257,0.0,19.920980276718097
NGA,2007,4,23522515.961581618,0.0,16.973468688941832
NGA,2008,3,70237673.4241927,0.0,18.06739539774804
NGA,2009,3,16119426.27117298,0.0,16.595535765328023
NGA,2010,4,1559297077.3174703,0.0,21.167500965839174
NGA,2011,1,0.0,0.0,0.0
NGA,2012,2,587061778.962922,0.0,20.190640619209873
NGA,2013,14,2239527695.120481,0.0,21.52953083063517
NGA,2014,5,126614525.18052116,0.0,18.656657801854543
NGA,2015,6,146498.7345295982,0.0,11.894778895352964
NGA,2016,6,386009714.73113555,0.0,19.771373097400254
NGA,2017,12,2103338368.113957,0.08333333333333333,21.466791619019027
NGA,2018,25,1245937042.0754156,0.0,20.943153728808337
NGA,2019,20,1480912628.6625009,0.0,21.11592437634094
NGA,2020,25,2916013100.3725667,0.28,21.79348314400885
NGA,2021,7,414058665.30658233,0.14285714285714285,19.84151822780478
NIC,2013,1,5640182.76094917,0.0,15.545427204672045
NIC,2019,1,14606339.9594078,0.0,16.496966304680488
NIC,2021,2,18000000.0,1.0,16.705882371415992
NIU,2004,3,1687086.677273182,0.0,14.338514332479418
NIU,2006,3,1320766.905416856,0.0,14.093723871941561
NIU,2007,1,1719164.46007332,0.0,14.357349533411385
NIU,2008,2,320990.534835065,0.0,12.679170030534099
NIU,2009,3,1691139.894069762,0.0,14.340913944380093
NIU,2010,1,0.0,0.0,0.0
NIU,2011,1,1457941.95643267,0.0,14.19253706625358
NIU,2017,1,15971406.8563106,0.0,16.586310672618154
NIU,2018,1,21796.9949575735,0.0,9.98957327012404
NIU,2020,2,0.0,0.0,0.0
NIU,2021,1,0.0,0.0,0.0
NPL,2000,2,18784746.1947261,0.0,16.748555779072984
NPL,2001,3,103377696.2474058,0.0,18.453899802841075
NPL,2002,1,0.0,0.0,0.0
NPL,2004,2,0.0,0.0,0.0
NPL,2005,2,17243419.11593312,0.0,16.662941186119326
NPL,2006,5,21037.6728381744,0.0,9.954117586828607
NPL,2007,10,67125030.51487125,0.0,18.022067580288482
NPL,2008,2,30491.718438981,0.0,10.325243194387102
NPL,2009,6,40337730.97948731,0.0,17.512797866289247
NPL,2010,12,9389207.322964443,0.0,16.05507153697669
NPL,2011,12,278744108.66009927,0.0,19.445804749251117
NPL,2012,10,171149165.18878013,0.0,18.95804605111312
NPL,2013,6,122514425.33871871,0.0,18.62373934704554
NPL,2014,3,588751.7405740557,0.0,13.285761579204785
NPL,2015,16,61922532.02199065,0.0,17.941394694386922
NPL,2016,16,319885408.3059533,0.0,19.583473393707497
NPL,2017,11,220690121.26901364,0.0,19.212270113854792
NPL,2018,19,279469600.91901886,0.05263157894736842,19.44840408585771
NPL,2019,10,119983190.17772943,0.0,18.602862217416188
NPL,2020,15,2543777.4271362945,0.3333333333333333,14.749161103397595
NPL,2021,20,148888062.4031008,0.4,18.81870532925011
NRU,2002,1,0.0,0.0,0.0
NRU,2003,3,0.0,0.0,0.0
NRU,2004,4,4555304.24377326,0.0,15.331803099333952
NRU,2020,1,16462.1774151902,1.0,9.708881494191436
OMN,2010,2,487454427.528684,0.0,20.004707364091495
OMN,2015,2,20842259.9365945,0.5,16.852493259204458
OMN,2016,7,1718070559.6523702,0.42857142857142855,21.2644677310576
OMN,2017,5,4173454529.995747,0.2,22.152009954501995
OMN,2018,4,310280223.22105896,0.0,19.552986396227716
OMN,2019,1,252802037.758981,0.0,19.348117284915617
OMN,2020,2,167603728.9482761,0.5,18.93711300082593
