Country Code,year,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,log_gdp_pc_current_usd,population_total,percent_urban,birth_rate_crude_per_1000,female_emp_ratio,industry_emp_pct,unemployment_pct,youth_emp_ratio,youth_unemp_pct,gdp_growth,gni_per_capita,poverty_3day
DMA,2016,102.005850396991,,,9.082798062696035,69606.0,70.2511605730541,12.922,,,,,,1.44724556489263,8000.0,
DMA,2017,109.576427255985,,,9.01489089578227,68496.0,70.6405848604787,11.813,,,,,,-7.5443637547282,8070.0,
DMA,2018,97.3663705781518,,,9.128621351970367,68174.0,71.0362526779762,11.636,,,,,,2.964010610466,8880.0,
DMA,2019,97.5702715578847,105.625543006082,,9.158115060197826,67880.0,71.4382284948964,11.512,,,,,,3.94809757938053,9350.0,
DMA,2020,99.3255179058937,105.181579589844,,8.965430190391503,67573.0,71.846576780589,11.404,,,,,,-15.7064024545862,8230.0,
DMA,2021,101.036354663596,105.535634244733,,9.033174001316079,67202.0,72.2613620044042,11.251,,,,,,5.37983838954712,8660.0,
DMA,2022,100.808761583825,105.387588500977,,9.140310630436536,66826.0,72.682648635692,,,,,,,10.3968076616121,9740.0,
DMA,2023,99.0721649484536,102.585807800293,,9.201598485554166,66510.0,73.1105011438027,,,,,,,3.65221012208734,9990.0,
DNK,2000,99.6710510253906,126.853088378906,58.3664016723633,10.332735109039135,5339616.0,85.0999984741211,12.6,57.044,25.3380475679195,4.476,67.172,6.726,3.72400899471576,32560.0,0.0
DNK,2001,99.7206420898438,129.876510620117,61.3673095703125,10.334245988610062,5358783.0,85.188307882087,12.2,57.011,25.3913095023343,4.164,61.689,8.229,0.95003224600012,31430.0,
DNK,2002,101.688171386719,125.105667114258,64.2234725952148,10.412025429162615,5375931.0,85.3000030517578,11.9,57.705,23.4863582723197,4.274,63.99,7.043,0.456530018779986,30870.0,
DNK,2003,,124.619468688965,68.1712493896484,10.609528684930767,5390574.0,85.4199981689453,12.0,56.503,23.1464644794892,5.398,59.43,9.804,0.441091006625101,34800.0,0.4
DNK,2004,100.0,121.348091125488,74.9665069580078,10.749893231433711,5404523.0,85.7130276911593,12.0,57.33,23.6924719281699,5.204,61.319,7.776,2.77635180744053,42740.0,0.3
DNK,2005,98.2105865478516,122.080146789551,80.8124618530273,10.798060300454607,5419432.0,86.0059706832865,11.9,57.42,23.8922103232981,4.83,62.286,8.603,2.35960882992528,49750.0,0.3
DNK,2006,99.3460388183594,118.173477172852,78.5057678222656,10.861288275136685,5437272.0,86.2501288149818,12.0,58.517,23.3310327363367,3.897,64.565,7.686,3.81648769908172,53630.0,0.2
DNK,2007,100.0,117.994140625,78.243293762207,10.979030045458158,5461438.0,86.4251464366349,11.7,58.294,23.5068372689219,3.801,65.319,7.495,0.987173815945127,55870.0,0.1
DNK,2008,99.660270690918,117.272972106934,74.8606262207031,11.076227640374215,5493621.0,86.583137512207,11.8,57.606,23.255160054162,3.683,62.539,9.471,-0.417178439991005,60620.0,0.3
DNK,2009,100.002456665039,117.131889343262,73.1106262207031,10.975289419584382,5523095.0,86.7617653139929,11.4,56.38,20.5708830996872,6.409,58.738,13.441,-4.97447905669058,60300.0,0.6
DNK,2010,100.18155670166,118.944053649902,72.4951477050781,10.969999159393712,5547683.0,86.8652420043945,11.4,54.982,19.8658838856514,7.746,54.022,15.554,1.58289703108802,61290.0,0.1
DNK,2011,101.197456359863,121.816520690918,75.9300231933594,11.03181620220139,5570572.0,87.1567653955846,10.6,54.236,20.034852803121,7.769,53.027,16.306,1.3108037609606,62050.0,0.0
DNK,2012,101.51065826416,124.577186584473,77.7465515136719,10.975820454990158,5591572.0,87.2336196899414,10.4,53.74,19.7687172779803,7.798,51.368,15.775,-0.0054323016167074,61570.0,0.0
DNK,2013,101.299331665039,131.692306518555,80.4186782836914,11.02480012993141,5614932.0,87.5436524760432,10.0,53.253,19.641242816043,7.384,49.534,14.774,1.39267343161971,63400.0,0.3
DNK,2014,101.176940917969,132.451354980469,81.3143615722656,11.043248997796363,5643475.0,87.6823985731907,10.1,53.02,19.3701482611997,6.925,49.997,14.196,1.27799983192831,63650.0,0.2
DNK,2015,100.882141113281,133.795471191406,83.300407409668,10.879819458138824,5683483.0,87.7254056577329,10.2,53.126,19.4244524910984,6.278,51.349,12.152,2.10441456445301,60350.0,0.2
DNK,2016,101.041496276855,131.441299438477,82.1714935302734,10.90597297208536,5728010.0,87.6999969482422,10.8,53.997,19.0482161687107,5.989,52.303,12.147,3.07304549209093,57830.0,0.3
DNK,2017,100.778030395508,130.324432373047,81.3220062255859,10.959914965244344,5764980.0,88.0161943799509,10.6,54.244,18.9381973101161,5.833,52.902,12.384,3.05647723922718,56600.0,0.1
DNK,2018,100.749008178711,129.849563598633,81.1405487060547,11.023939061611191,5793636.0,88.1059762310689,10.6,54.567,18.9097537689026,5.131,53.75,10.52,1.8600074900921,61090.0,0.2
DNK,2019,100.551002502441,129.311126708984,81.6945877075195,10.992121326420907,5814422.0,88.2096490810669,10.5,55.001,18.5459659066661,5.018,54.99,10.041,1.71140093932736,63020.0,0.3
DNK,2020,100.459587097168,129.995193481445,82.6643295288086,11.018391222398016,5831404.0,88.2394485473632,10.4,54.421,18.8858640104577,5.644,53.187,11.634,-1.78010601831291,62710.0,0.2
DNK,2021,100.308418273926,131.772018432617,83.982292175293,11.146787797380554,5856733.0,88.2616449318149,10.8,55.175,19.3605231398663,5.065,53.879,10.8,6.50025445756295,69810.0,0.2
DNK,2022,100.244453430176,130.326995849609,84.5866088867188,11.124038586871299,5903037.0,88.3880239837703,,56.875,19.0743139372211,4.434,56.167,10.533,0.443832614908331,72040.0,0.2
DNK,2023,99.8698883056641,126.98078918457,81.2308197021484,11.127903171799169,5946952.0,88.552638542867,,56.658,19.2575538598929,5.094,57.051,11.499,0.604587766175584,72080.0,0.4
DOM,2000,115.308647155762,59.4400787353516,,7.948547347705056,8584190.0,61.3128549215919,25.557,35.475,26.1805010496925,6.432,39.624,12.402,4.65172550299128,2650.0,8.3
DOM,2002,117.968330383301,67.816276550293,,8.027999662685266,8852235.0,63.2914022524877,24.385,35.963,23.0248531448954,6.779,38.332,12.721,4.48650367045651,2850.0,9.0
DOM,2003,115.68123626709,,33.6751098632812,7.776225298094603,8980620.0,64.426197134766,23.738,35.246,23.6969869895283,6.938,35.643,13.423,-1.34935744782766,2600.0,10.7
DOM,2004,107.716453552246,68.8893127441406,,7.804533520861816,9104892.0,65.8914085229291,23.103,35.248,24.6331911113655,6.303,36.391,12.899,2.58556667449577,2520.0,14.6
DOM,2005,108.274391174316,70.5230407714844,,8.263155303774978,9225034.0,67.5759180469321,22.464,35.928,24.0192826391808,6.587,35.61,13.492,9.43178931977285,3000.0,9.9
DOM,2006,103.604438781738,,,8.30774115790901,9341183.0,69.333853706035,21.86,36.989,23.7519589473477,5.654,36.66,10.779,9.17120650955299,3590.0,8.1
DOM,2007,113.676666259766,79.9215469360352,,8.444546278205335,9455658.0,71.0193434994977,21.829,37.222,23.9339285139491,5.158,36.437,12.326,7.41840577774235,4380.0,7.8
DOM,2008,109.525123596191,78.7571563720703,,8.521899127914168,9573130.0,72.4865154265802,22.12,38.751,22.9246248337483,4.764,37.57,10.548,3.26808671288212,4700.0,7.1
DOM,2009,111.815872192383,80.7119979858398,,8.51196994799959,9695265.0,73.5894974865426,22.344,35.866,19.5825475275378,5.467,32.751,12.479,1.00345293018719,4860.0,6.3
DOM,2010,110.497961182388,77.9718275378447,,8.608609382019452,9820175.0,74.1642773174177,22.167,38.734,19.9744418787055,5.212,34.402,10.81,8.40114541209596,5260.0,5.5
DOM,2011,110.200677757395,77.4272200156803,,8.670173496523594,9945621.0,74.2440389501301,21.871,40.01,19.6588979016416,6.087,34.875,13.956,3.19196227475523,5460.0,5.3
DOM,2012,108.469020139424,77.986106386808,48.6290038507636,8.701815374742651,10070411.0,74.2398679969568,21.522,41.036,20.1508236066381,6.722,35.078,14.821,2.77567100848816,5700.0,5.4
DOM,2013,109.528244906823,79.1714978028552,,8.722025191892458,10193833.0,74.2251359951216,21.179,40.334,18.4769423964753,7.351,33.902,17.392,4.93473300709881,5940.0,4.4
DOM,2014,108.064549120947,80.11454424521,49.3192689674723,8.779011409860257,10315528.0,74.1931533822153,20.844,40.963,19.1100431055839,6.719,35.416,13.343,7.11122629673892,6230.0,4.1
DOM,2015,112.013491719354,79.9378896410207,51.7471143700009,8.824818042218277,10434829.0,74.1372305958285,20.538,42.911,19.0229197553437,7.605,36.813,16.426,6.98771131236387,6470.0,3.3
DOM,2016,110.70487684674,80.0944728713855,54.498998211862,8.876326991264788,10551430.0,74.0506780735522,20.239,43.582,19.7161344753523,7.284,37.249,16.738,6.71974078681295,6750.0,3.0
DOM,2017,108.019439917331,79.9406801126231,59.9155940980465,8.910952144496719,10666843.0,73.926806252977,20.009,45.029,20.098320179394,5.832,37.749,13.441,3.93386176401576,6920.0,1.5
DOM,2018,105.858397882856,80.2159299988463,,8.972461565044354,10782053.0,73.7589255716938,19.848,45.707,20.2519749161386,5.861,38.047,14.847,7.09751640210159,7600.0,1.1
DOM,2019,112.333610534668,81.8562360431581,,9.009816094639277,10894043.0,73.5403464672933,19.43,47.498,19.4627506924144,6.356,38.282,15.835,4.8940301149584,7940.0,1.0
DOM,2020,105.925242398247,80.0444119218853,58.7264105314523,8.872798746320544,11008300.0,73.2643793773663,18.957,43.128,19.477800410402,6.126,33.396,14.766,-7.92905234231061,7080.0,1.3
DOM,2021,96.8704570451147,75.7044807816311,56.4690832383051,9.05100173126772,11123476.0,72.9243347395035,18.571,44.704,20.2514429711661,7.702,37.853,16.874,14.0124289062207,8160.0,1.3
DOM,2022,100.492291150329,76.5283197247412,55.1665311527454,9.220710905116963,11230734.0,72.4203155643711,,46.108,19.454594768867,5.504,39.921,12.852,5.23795652902595,9150.0,1.0
DOM,2023,101.644848757662,75.4805556926418,58.2428049803824,9.271476086111296,11331265.0,72.3577991823338,,48.051,19.1777587856683,5.555,42.115,11.559,2.19229848237939,9700.0,1.3
DZA,2000,109.734397888184,64.5954208374023,,7.480388085991623,30903893.0,59.8521239445692,19.574,8.452,24.6896625122989,29.77,18.375,50.661,3.80000000158476,1600.0,
DZA,2001,109.017837524414,68.763298034668,15.2947797775269,7.547660008245038,31331221.0,60.6177172788536,19.405,8.785,24.9960433024526,27.3,19.251,46.927,2.99999999863043,1720.0,
DZA,2002,110.677276611328,72.5830688476562,16.9754199981689,7.569135239316716,31750835.0,61.3812658601162,19.096,8.992,24.7761332187632,25.9,19.052,46.034,5.40000000000001,1840.0,
DZA,2003,111.387786865234,75.4358673095703,18.211820602417,7.733584175933271,32175818.0,62.1427907986812,19.614,9.321,24.6808372237922,23.72,19.278,43.862,6.50000000062043,2090.0,
DZA,2004,111.655128479004,79.6298599243164,18.8709297180176,7.943425584560376,32628286.0,62.9023132048725,20.337,10.398,26.7845392154214,17.65,21.964,34.211,4.49999999976698,2440.0,
DZA,2005,112.398590087891,81.8563690185547,20.7098693847656,8.081207037728579,33109249.0,63.6598541890144,21.136,10.726,27.6064522098653,15.27,22.303,31.243,5.39999999969525,2910.0,
DZA,2006,112.077087402344,83.4811935424805,21.3458003997803,8.205399024144914,33623506.0,64.4154348614309,21.998,11.218,28.2635130947033,12.27,23.814,24.398,2.89999999905852,3310.0,
DZA,2007,112.334480285645,73.517822265625,23.5956306457519,8.335060024725827,34189416.0,65.1690763324461,22.873,10.958,28.86559006916,13.79,22.033,27.939,3.10000000128674,3780.0,
DZA,2008,110.910949707031,80.2311401367188,,8.552737696965488,34816961.0,65.901485871159,23.735,11.422,29.3357571615592,11.33,22.421,24.431,2.49999999929371,4430.0,
DZA,2009,113.491889953613,96.3929595947266,30.5014705657959,8.351240114228373,35490445.0,66.5097384559521,24.189,11.642,29.7897479274434,10.16,22.51,21.78,1.19999999969519,4570.0,
DZA,2010,113.807026512965,100.739776611328,30.7344437013341,8.499596443805036,36188236.0,67.1235057867459,24.556,11.643,30.3839511132154,9.96,22.087,22.161,4.80000000093564,4870.0,
DZA,2011,112.733764527322,103.184272766113,32.3866003582095,8.685468838592291,36903376.0,67.7344007507578,24.76,12.078,30.8573804559457,9.96,21.506,22.803,2.99999999941909,5050.0,0.0
DZA,2012,112.067747390185,,33.5570987119466,8.70510722228401,37646166.0,68.3421258553675,25.656,12.264,30.5920583030318,10.97,19.721,27.872,2.40000000034432,5630.0,
DZA,2013,112.336630248486,,35.4386275633738,8.696109187466437,38414171.0,68.9463836079277,25.524,12.547,30.3771783621735,9.82,19.984,25.459,2.60000000061164,5970.0,
DZA,2014,111.144837219297,,36.0427983596258,8.715173822959517,39205031.0,69.5468765157615,26.063,12.857,31.0700120585744,10.207,19.52,25.664,4.09999999866501,6030.0,
DZA,2015,109.584787441309,,38.2444735695552,8.452133793801268,40019529.0,70.1433070861612,25.811,12.704,31.1411247379316,11.206,17.708,30.377,3.20000000089023,5390.0,
DZA,2016,109.072307418092,,43.9040620880927,8.395022233204992,40850721.0,70.7353778263851,25.439,12.211,31.345279703912,10.202,18.301,26.228,3.90000000017621,4920.0,
DZA,2017,108.062271942986,,49.177689984383,8.423907819012364,41689299.0,71.3227912436551,25.015,11.749,30.9825092666137,12.0,17.277,30.295,1.49999999895587,4440.0,
DZA,2018,107.095121871029,,52.8819387317527,8.428844984934633,42505035.0,71.905249845153,24.063,11.629,31.1345205189608,12.112,17.16,30.709,1.40000000088281,4450.0,
DZA,2019,106.067513980116,,53.8645018203122,8.404797636427078,43294546.0,72.4824561380175,23.379,11.488,31.2172374163922,12.302,17.038,31.202,0.899999999219148,4480.0,
DZA,2020,108.531941210547,,53.3752192208988,8.227787488311003,44042091.0,73.0541126293395,22.43,10.031,31.2585868119024,14.08,13.949,35.767,-4.99999999908597,4020.0,
DZA,2021,104.739764213022,,54.2222597146723,8.333404783490614,44761099.0,73.6199218261573,21.392,10.298,31.4964549563209,13.656,14.888,33.828,3.79999999900707,4120.0,
DZA,2022,105.74715363116,104.550270080566,53.3875786756,8.509222175778113,45477389.0,74.1795862354514,,11.152,31.7765382666501,12.382,17.106,31.359,3.60000000094915,4430.0,
DZA,2023,105.840748480875,101.264892578125,55.5320185816789,8.58867205414596,46164219.0,74.732808364138,,11.317,31.9607938815742,11.645,17.284,29.995,4.10000000005964,4950.0,
EAP,2000,110.940551757812,58.803581237793,11.3488101959228,6.868288014702386,1819011507.0,36.7098568881928,16.4457113041847,62.7874163661492,22.4940579514882,3.43334970499077,56.8119906456427,8.41479798477492,7.7287822942059,916.51952724343,
EAP,2001,111.72444152832,60.8021697998047,12.4969301223755,6.922175476403601,1836260943.0,37.7841855057617,15.9302029150157,62.0457328984457,20.9716439378519,3.85578728070638,55.8937246095622,9.23454971965999,6.98057065855873,988.003440547691,
EAP,2002,110.154830932617,61.7501411437988,14.2745199203491,7.015711659714014,1852659155.0,38.996284226454,15.474267945178,61.3454345002727,20.3660122828251,4.16950098114092,54.7310525280283,9.99156313442533,8.15516032067922,1070.3659865168,
EAP,2003,108.63069152832,63.2360382080078,16.2081909179688,7.131920480520511,1868409996.0,40.212083972774,15.0812694347815,60.8232892020479,20.5042263653737,4.41684389931735,53.7481166758293,10.421598947925,9.02400838958577,1217.89792475484,
EAP,2004,107.267608642578,65.840217590332,17.9389495849609,7.272351270233355,1883675167.0,41.2783334979221,14.9277249100667,60.4209427587206,21.2431151534612,4.41127089940087,53.3299487747059,10.5363887179796,9.14914906890942,1432.95694879528,
EAP,2005,105.567909240723,67.8498001098633,19.3102798461914,7.410757864051074,1898853723.0,42.3396914809038,14.9466451331386,59.9979945264334,22.3587654206722,4.49019174546575,52.3020062486712,10.9254973877348,10.0494089212275,1650.99542292932,
EAP,2006,104.781066894531,70.7548065185547,20.6872100830078,7.589149314385182,1914002124.0,43.4769730591545,14.7227490507555,59.7532400919463,23.4440068170082,4.3836448453094,51.8907438721225,10.6378971997115,11.0703093286525,1909.56063452788,
EAP,2007,105.296531677246,74.4192199707031,21.6776599884033,7.816572975120084,1929185103.0,44.7353095541115,14.7224001203398,59.8881993763868,24.6329704139927,4.36462589942474,51.6402518366666,10.294485936916,12.451766841908,2289.86647973795,
EAP,2008,105.605628967285,77.0969085693359,22.4409999847412,8.044892946503614,1944305887.0,45.6933496616839,14.7019205282667,59.6286088149378,24.9868697969595,4.44442036989862,50.9232744729962,10.2962225548124,8.64882758953465,2791.60198239869,
EAP,2009,105.557289123535,81.1558380126953,23.7790603637695,8.119552556874162,1959017463.0,46.8344355218795,14.5308010386388,59.4083727315753,25.3556160428626,4.42509624520043,50.225807690411,10.4706643090004,8.01603787822016,3246.78224167008,
EAP,2010,105.075889587402,82.9164581298828,25.4730396270752,8.30841230512944,1973602166.0,47.6560812444264,14.4584262701635,59.2942873899979,26.0086112669079,4.16370037437203,49.7056790661794,9.9127790720826,9.89795112070593,3796.8275505253,
EAP,2011,105.213920593262,84.3170776367188,26.9844398498535,8.499821971535477,1989106668.0,49.6140488674567,15.4054887168982,59.4349081188629,26.590642032739,4.11479448813573,49.0035591436598,10.0739881461298,8.58482682972515,4387.27050070781,
EAP,2012,105.358627319336,84.8089904785156,29.1287307739258,8.60058265022581,2006566431.0,50.6757055422017,16.2269115674342,59.2542116431218,27.2247329425559,4.05276045051969,48.5946364517743,9.84525172602935,7.57914812749358,5126.87230399798,
EAP,2013,104.791893005371,85.7846832275391,31.580940246582,8.691611756630074,2023850158.0,51.8122190695644,15.048549393679,58.8664592184792,27.186937896504,4.05506180796151,47.8325505890988,9.9823000681632,7.31754182442093,5762.39008119949,
EAP,2014,101.787551879883,85.1415786743164,38.8466682434082,8.75992734282072,2040383789.0,52.8565756064242,15.4822755054172,58.7617107298584,27.2017803470391,4.05030843985024,47.1189449997757,10.1887675308093,7.02297626347401,6271.23757847243,
EAP,2015,100.997650146484,85.3801116943359,41.3544311523438,8.793273841500724,2056050896.0,54.1114656751357,14.1363268812179,58.5162215967265,26.9200214667745,4.12458341898818,46.4229628907531,10.5213226796421,6.6614246586106,6528.66830040704,
EAP,2016,100.81974029541,84.7789535522461,43.1053314208984,8.807349779777155,2071486140.0,55.3186115241997,15.0026815641465,58.3045755120033,27.2326089063386,4.04312471702124,45.8063693159877,10.321470153399,6.51009063718404,6739.83385945522,
EAP,2017,100.619926452637,85.0468063354492,43.858829498291,8.887642380778328,2087238522.0,56.4654638258327,14.190472931487,58.0208834775563,27.516565116784,3.9216662036523,45.1604930420446,10.0755574939354,6.66672230599954,7083.01194056273,
EAP,2018,100.119400024414,85.8236083984375,44.811351776123,8.992923678933535,2100698838.0,57.6502705350874,12.8048408487262,58.022062607411,27.8654437959285,3.81235265554938,44.9640938922279,9.66591173477356,6.53713724894706,7773.36217844528,
EAP,2019,99.757926940918,87.5550308227539,46.9729614257812,9.022370668541923,2112289891.0,58.6555692756585,12.3838921790286,57.7966069904273,28.2494713133261,3.90432643103478,44.4966358060787,9.8618515504041,5.88586101772282,8375.14344999575,
EAP,2020,99.9778518676758,88.6450271606445,50.3684883117676,9.034947915001338,2121866294.0,59.3705245555409,10.9968752236907,56.062162940068,28.4403024852277,4.36943697408605,41.267421951611,11.4542409135626,1.34522560098827,8460.47319899431,
EAP,2021,99.9219665527344,89.4162979125977,53.9938011169434,9.207794964864584,2128553744.0,60.3526131684329,10.1981100369895,56.9932760440167,28.8916626452653,4.13328662810016,41.2422059172847,11.5372684418899,7.71979646853708,9496.8155410502,
EAP,2022,100.10270690918,90.1883010864258,57.4992599487305,9.220982898630453,2133560408.0,60.8593968560328,,56.6388052120636,28.2447819114525,4.23491194246921,41.4693727667205,12.6051812928232,3.54811147025219,10236.2417528447,
EAP,2023,99.3360290527344,90.9574508666992,60.2147789001465,9.222852717161523,2137527754.0,61.2276463501262,,56.9430559646442,28.7149589880188,3.97712381690091,41.1110424677759,12.9497556090123,5.25527986417276,10664.2476343106,
EAR,2000,96.5262908935547,51.0884819030762,13.3640298843384,7.205070458389975,2509431470.0,38.0803817655307,27.4813556560598,34.0619881841006,17.7137542946473,7.07281148454185,39.8747584670235,17.2300216487253,4.36773102019379,1255.06918729256,
EAR,2001,96.0902709960938,51.6705207824707,13.5822095870972,7.178684839647382,2556335424.0,38.4624516015098,27.1125217472736,33.911508410108,18.021686702045,7.1563905809364,39.280781037188,17.4541076469891,1.2002164554104,1273.42855802299,
EAR,2002,96.843391418457,53.2014808654785,14.0371999740601,7.1319406601913204,2601917557.0,38.8449997668426,26.5614319368417,33.6272707846371,18.183484856706,7.39006412287729,38.68958458454,17.9321969443247,1.73460455798586,1244.49843903996,
EAR,2003,100.159210205078,54.8293418884277,14.4978704452515,7.221455265080062,2647109296.0,39.2372244886496,26.0109353904014,33.7117130117828,18.4677792456587,7.29621887458035,38.3275503020131,17.8294111770929,4.97750125527557,1319.14864643883,
EAR,2004,101.335708618164,55.9640197753906,14.925350189209,7.354430089681544,2693184997.0,39.640743488933,25.5351208911517,33.6901662592841,18.9779570945032,7.18946151700737,38.0355349771292,17.812197940986,6.36558361842114,1494.98502345642,
EAR,2005,102.473022460938,56.9295310974121,15.2303199768066,7.489011505696423,2738846905.0,40.0491199566483,25.0682540596777,33.7965567331081,19.4604103864438,7.11332854467778,37.407047942068,18.0378682890341,5.9717681179724,1708.77451011777,
EAR,2006,103.200523376465,58.2147903442383,16.0446300506592,7.606441607362379,2784726644.0,40.4596760928047,24.6818952567978,33.456190671912,19.8124236317672,6.88954096317129,36.8906546965964,17.7211963786827,6.14128391149524,1913.65918829818,
EAR,2007,104.734199523926,59.984489440918,17.3509292602539,7.759054312609557,2830531957.0,40.8566741985846,24.3482660496965,33.4100496158774,20.2601825949232,6.8238682430718,36.2753056998595,17.4803966297807,5.76681812549049,2159.0876156092,
EAR,2008,104.850952148438,61.3353118896484,18.9660301208496,7.861170809105915,2875943965.0,41.2894669444167,24.1025275311294,32.995959071003,20.4756733509063,6.76572719306619,35.468946012145,17.5463776567453,3.48673124260084,2413.35597623729,
EAR,2009,104.838607788086,61.7705307006836,20.0750503540039,7.806813003759264,2921563644.0,41.7208534147391,23.8130129461886,32.7509748620451,20.7046354482403,6.88223725605258,34.6010809724362,17.9922669768662,0.64699504158898,2493.68672531555,
EAR,2010,105.187271118164,63.9171485900879,21.7061100006104,7.98575613537177,2967104472.0,42.1325153327682,23.424007238523,32.5583943025321,21.2317807344093,6.69836499671353,34.023331185464,17.9423936528793,6.38102086180527,2719.34598681614,
EAR,2011,104.827453613281,65.6760025024414,24.1540393829346,8.09037471158205,3013476947.0,42.55386928757,23.0999021557234,32.2932636693094,21.7533118710743,6.60736243902951,33.3645413495901,18.1420104896908,4.95235981152094,2967.71435784933,
EAR,2012,105.739212036133,67.4394912719727,25.700590133667,8.119437548479373,3058869436.0,43.0048413961797,22.7700305877119,32.0933467799549,22.3305603002871,6.70184146782176,32.8578735852508,18.8342864997134,4.23032506652108,3271.8469251596,
EAR,2013,105.733299255371,68.3061828613281,26.1639900207519,8.110252251500636,3103677284.0,43.5232298113552,22.3264312151907,31.9436653548289,22.4371840260366,6.67711092742994,32.5234091043766,18.8933119041901,4.03077677401183,3385.03512341507,
EAR,2014,104.586067199707,71.2937927246094,27.4999103546143,8.115916965057549,3146800078.0,44.0073800418903,21.7402385820857,31.8690632649149,22.6012165200254,6.61419058154874,31.9142495136015,18.8524666610868,3.98571115342467,3388.55137906367,
EAR,2015,104.654136657715,72.0406494140625,28.9729995727539,8.06286434679819,3190318707.0,44.4503233893376,21.4664982629771,31.8559011682044,22.7529825066021,6.79324404164611,31.1824612171187,19.4476541664706,4.24282022448064,3277.71241191037,
EAR,2016,106.965682983398,73.1884231567383,29.7700099945068,8.078372069057101,3233033717.0,44.8097968515725,21.10869158375,31.9002594463373,22.7883700709955,6.73414803284961,30.7165244353638,19.3943946847269,4.13628805469052,3226.88171137373,
EAR,2017,105.848731994629,72.8589096069336,30.3353500366211,8.148344282148535,3274060446.0,45.1249360555588,20.5510351475921,31.962483096156,22.8912937830657,6.71806478492721,30.2736686617042,19.6023106294749,4.4871113513677,3281.51358920398,
EAR,2018,100.035118103027,73.9441833496094,30.673189163208,8.150037464776796,3314245247.0,45.4349772935468,20.2311354690886,32.015511957127,22.9882106149186,6.77526130131479,29.8737129093167,19.7180985353845,3.60797948282917,3457.86941928829,
EAR,2019,99.8361892700195,74.3150634765625,31.5165290832519,8.15573983608856,3355014793.0,45.7649596058874,19.7367851968491,32.3008450547879,22.8271896228816,6.30970549335686,29.9531783244477,18.3023519873961,2.26986665615696,3526.59410238723,
EAR,2020,100.67162322998,75.3833694458008,32.2398986816406,8.066847178905475,3396051187.0,46.0812452315672,19.2516149531206,30.942695412753,22.118737681917,7.36417086549936,28.4992722052545,19.8542945949055,-4.30295004163716,3253.27590097422,
EAR,2021,100.34375,76.6091537475586,33.4120712280273,8.215813366810085,3432026092.0,46.3752600779412,18.981941767367,32.1254744326388,22.4890846809362,6.74359581980053,29.6850644469229,18.0466737347482,7.50999857340686,3580.83830618234,
EAR,2022,102.033882141113,77.2122268676758,34.193359375,8.304946988559683,3470644834.0,46.6969243405166,,33.5271824254492,23.2071373868983,5.64296814018676,30.8601068907731,15.8944624543943,6.02119005770159,3940.96218488892,
EAR,2023,102.745788574219,76.8434066772461,35.5325889587402,8.355285212698929,3511607650.0,47.0167430983708,,34.5795234025409,22.8313357996818,5.11313521249178,31.7200169312809,14.5252786344293,4.59507205032629,4188.39000230248,
EAS,2000,110.224029541016,62.1436996459961,16.5568504333496,8.319555648822803,2050149617.0,41.6343413119014,15.8526621335661,60.8363594658539,23.2725072869604,3.56333033432491,55.1659665687509,8.52573310989863,5.46046822047464,3884.43570159494,46.8
EAS,2001,110.92357635498,63.9107894897461,17.4698600769043,8.238354360585939,2068682053.0,42.615489470344,15.3108908637532,60.2102294957693,21.8213255919919,3.96606605575514,54.3416665877848,9.31410970097304,3.31347260685814,3971.32956882208,44.2
EAS,2002,109.465171813965,64.6817474365234,19.0702209472656,8.246385766025492,2086144389.0,43.7684853220953,14.861903172615,59.5800846413248,21.2062206867036,4.26557821608325,53.3079533071821,10.0161588692085,4.44552675504879,3925.97006045648,40.2
EAS,2003,108.066650390625,65.9770584106445,20.7942905426025,8.333951366906176,2102761941.0,44.9513109057327,14.4808815930757,59.1127305797404,21.3158659836044,4.47961803252938,52.4212113956216,10.4328632601078,4.99196829478505,4111.7413930498,36.5
EAS,2004,106.849769592285,68.4119262695312,22.3188800811768,8.441318637016824,2118747885.0,46.0139133803762,14.3251714587821,58.8317456683316,21.9108108086573,4.42980737625595,52.0880794098425,10.5038846802025,5.8961192968507,4626.27243685477,33.1
EAS,2005,105.281303405762,70.3503723144531,23.4988803863525,8.499215502100652,2134573057.0,47.0408499812646,14.3056929493526,58.5186930130543,22.8699827670959,4.47463469156014,51.1990139850027,10.8114333403139,5.9566497873921,5069.00621024566,29.0
EAS,2006,104.555038452148,73.1226196289062,24.681209564209,8.550689649435308,2150688938.0,48.1178518187495,14.1359413520813,58.362624525241,23.8376505515095,4.351012904116,50.8280404139303,10.5167159237229,6.47993129557409,5357.31332154164,27.8
EAS,2007,105.071189880371,76.6228790283203,25.5336608886719,8.655107777651262,2167046538.0,49.3049109425274,14.167133789292,58.5091057819055,24.8803600583256,4.30429852915007,50.5778654945359,10.1622458444008,7.48405766634296,5726.45514119027,25.2
