Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated
FSM,2016,,94.0772018432617,,,109075.0,22.3214896137555,1.03645646572113,7.999880301380572,2018.0,1,0,12.0,17263244.172816977,16.664090242911644,0.0
FSM,2017,,94.2192600897319,,,109481.0,22.332401189542,1.16163432598114,8.095631563762865,2018.0,1,0,14.0,18085800.868157912,16.710637761238477,0.0
FSM,2018,,96.2881950207594,,,109909.0,22.3449820355433,1.31535291671753,8.179644708889263,2018.0,1,1,2.0,217969.949575735,12.292117074064576,0.0
FSM,2019,,94.3598499009745,,,110282.0,22.359245777081,1.03275692462921,8.181345331021834,2018.0,1,1,10.0,27261947.039005924,17.121002443124972,0.0
FSM,2020,,87.4240454357085,,,110916.0,22.3752060036598,1.11546397209167,8.120597043910506,2018.0,1,1,16.0,28372711.314401545,17.160938407234607,0.125
FSM,2021,,87.3990953957602,,,111624.0,22.3928762855411,1.19793713092804,8.163149964891279,2018.0,1,1,9.0,25150000.0,17.04036849427145,0.0
GAB,2000,,,,,1275572.0,79.5660404650438,0.640210628509521,8.290018074483552,2018.0,1,0,1.0,15500750.0362025,16.556399034664167,0.0
GAB,2001,,129.566650390625,48.6175193786621,7.45746994018555,1309589.0,80.4090993437448,,8.252382805158037,2018.0,1,0,4.0,19746527.6777249,16.79848827071008,0.0
GAB,2002,,135.686462402344,49.4348793029785,,1345135.0,81.2205241874174,0.410248696804047,8.285886416129944,2018.0,1,0,1.0,845530.707965157,13.64772094864616,0.0
GAB,2003,,133.139846801758,,7.65526008605957,1382350.0,81.9970830091574,0.29903855919838,8.457814376642174,2018.0,1,0,2.0,0.0,0.0,0.0
GAB,2004,,,,,1421609.0,82.7355438220611,0.408170908689499,8.606447239986586,2018.0,1,0,1.0,0.0,0.0,0.0
GAB,2005,,,,,1463495.0,83.4326746392243,0.325625747442245,8.787048732159658,2018.0,1,0,2.0,794601.560207425,13.58559734436528,0.0
GAB,2006,,,,,1508337.0,84.0852434737431,0.220006227493286,8.831713357197577,2018.0,1,0,1.0,12743686.5640857,16.36054661395681,0.0
GAB,2007,,,,,1556237.0,84.6900183387136,0.30284458398819,8.987764521609353,2018.0,1,0,7.0,7169412.996033677,15.78533447925437,0.0
GAB,2008,,,,,1607175.0,85.2437672472316,0.261874705553055,9.17881308882811,2018.0,1,0,5.0,570677633.6954502,20.16233504548976,0.0
GAB,2009,,,,,1661556.0,85.7432582123932,0.140438765287399,8.894474886835404,2018.0,1,0,3.0,196573688.1913588,19.09654792758286,0.0
GAB,2010,,,,,1719879.0,86.1852592472945,0.299279242753983,9.030944126699254,2018.0,1,0,8.0,172298129.82850704,18.96473685308474,0.0
