Country Code,year,birth_rate_crude_per_1000
NRU,2013,35.342
NPL,2013,22.458
NLD,2013,10.2
NCL,2013,16.442
NZL,2013,13.2
NIC,2013,23.203
NER,2013,47.796
NGA,2013,40.441
MKD,2013,11.2
MNP,2013,22.776
NOR,2013,11.6
OMN,2013,20.947
PAK,2013,31.902
PLW,2013,14.024
PAN,2013,20.42
PNG,2013,29.354
PRY,2013,22.474
PER,2013,18.82
PHL,2013,24.56
POL,2013,9.7
PRT,2013,7.9
PRI,2013,10.1
QAT,2013,11.367
ROU,2013,9.4
RUS,2013,13.2
RWA,2013,32.409
WSM,2013,30.533
SMR,2013,9.7
STP,2013,35.361
SAU,2013,19.712
SEN,2013,36.748
SRB,2013,9.2
SYC,2013,17.4
SLE,2013,36.6
SGP,2013,9.3
SXM,2013,13.544
SVK,2013,10.1
SVN,2013,10.2
SLB,2013,32.486
SOM,2013,47.744
ZAF,2013,21.894
SSD,2013,38.295
ESP,2013,9.1
LKA,2013,17.028
KNA,2013,14.142
LCA,2013,12.493
MAF,2013,20.986
VCT,2013,16.021
SDN,2013,36.015
SUR,2013,20.123
SWE,2013,11.8
CHE,2013,10.2
SYR,2013,26.868
TJK,2013,32.145
TZA,2013,38.408
THA,2013,11.367
TLS,2013,28.962
TGO,2013,35.414
TON,2013,26.866
TTO,2013,13.51
TUN,2013,19.755
TUR,2013,17.0
TKM,2013,27.351
TCA,2013,13.001
TUV,2013,22.831
UGA,2013,40.551
UKR,2013,11.172
ARE,2013,11.819
GBR,2013,12.1
USA,2013,12.4
URY,2013,14.336
UZB,2013,22.989
VUT,2013,33.235
VEN,2013,19.475
VNM,2013,17.888
VIR,2013,13.1
PSE,2013,32.9
YEM,2013,35.483
ZMB,2013,38.983
ZWE,2013,36.975
AFE,2013,36.3463694285916
AFW,2013,40.0693770240561
ARB,2013,28.1418909219337
CSS,2013,16.6663120117942
CEB,2013,9.6439670558467
EAR,2013,22.3264312151907
EAS,2013,14.3958361536487
EAP,2013,15.048549393679
TEA,2013,15.070085700875
EMU,2013,9.72772580346601
ECS,2013,12.4800048380234
ECA,2013,17.36029997719
TEC,2013,14.8216837252788
EUU,2013,9.74925547870643
FCS,2013,35.1319033320662
HPC,2013,38.214631350558
HIC,2013,11.2178127975265
IBD,2013,17.4512447574714
IBT,2013,21.5090062826837
IDB,2013,34.9777785867337
IDX,2013,32.8358577244132
IDA,2013,33.5938390886545
LTE,2013,13.7220502397054
LCN,2013,17.5716003681687
LAC,2013,17.68444625645
TLA,2013,17.7468132580024
LDC,2013,33.8795370228463
LMY,2013,21.651997430691
LIC,2013,38.4138664501863
LMC,2013,24.7688232836024
MEA,2013,27.7664103607918
MNA,2013,28.6084521491627
TMN,2013,28.5797276085906
MIC,2013,20.187266608418
NAC,2013,12.2499089784841
INX,2013,
OED,2013,12.0806158749061
OSS,2013,18.840778612454
PSS,2013,27.1259023202938
PST,2013,10.6278776221311
PRE,2013,39.7768427596911
SST,2013,19.4198129004139
SAS,2013,20.1126540518824
TSA,2013,20.1126540518824
SSF,2013,37.864464068493
SSA,2013,38.3426306302585
TSS,2013,37.864464068493
UMC,2013,15.5409894464432
WLD,2013,19.8666208313049
AFG,2014,39.646
ALB,2014,13.071
DZA,2014,26.063
ASM,2014,20.317
AND,2014,8.973
AGO,2014,42.503
ATG,2014,12.31
ARG,2014,18.019
ARM,2014,14.3
ABW,2014,12.864
AUS,2014,13.2
AUT,2014,9.6
AZE,2014,17.9
BHS,2014,13.503
BHR,2014,15.625
BGD,2014,20.298
BRB,2014,11.905
BLR,2014,12.5
BEL,2014,11.2
BLZ,2014,21.972
BEN,2014,39.342
BMU,2014,8.844
BTN,2014,16.422
BOL,2014,24.041
BIH,2014,8.399
BWA,2014,26.795
BRA,2014,14.784
VGB,2014,10.821
BRN,2014,16.627
BGR,2014,9.6
BFA,2014,40.862
BDI,2014,42.901
CPV,2014,18.079
KHM,2014,24.403
CMR,2014,37.548
CAN,2014,10.9
CYM,2014,11.241
CAF,2014,44.647
TCD,2014,47.052
CHI,2014,9.8
CHL,2014,13.473
CHN,2014,13.83
COL,2014,15.258
COM,2014,33.322
COD,2014,43.505
COG,2014,35.819
CRI,2014,14.848
CIV,2014,39.841
HRV,2014,9.3
CUB,2014,10.873
CUW,2014,12.6
CYP,2014,11.141
CZE,2014,10.4
DNK,2014,10.1
DJI,2014,24.094
DMA,2014,13.684
DOM,2014,20.844
ECU,2014,18.896
EGY,2014,28.393
SLV,2014,19.014
GNQ,2014,35.282
ERI,2014,31.456
EST,2014,10.3
SWZ,2014,29.02
ETH,2014,33.408
FRO,2014,13.3
FJI,2014,21.291
FIN,2014,10.5
FRA,2014,12.4
PYF,2014,15.799
GAB,2014,31.384
GMB,2014,36.907
GEO,2014,16.09
DEU,2014,8.8
GHA,2014,31.547
GIB,2014,13.127
GRC,2014,8.5
GRL,2014,14.3
GRD,2014,14.529
GUM,2014,20.228
GTM,2014,26.467
GIN,2014,38.046
GNB,2014,36.096
GUY,2014,22.606
HTI,2014,25.751
HND,2014,24.388
HKG,2014,8.6
HUN,2014,9.5
ISL,2014,13.4
IND,2014,19.089
IDN,2014,19.091
IRN,2014,18.828
IRQ,2014,33.329
IRL,2014,14.4
IMN,2014,10.113
ISR,2014,21.5
ITA,2014,8.3
JAM,2014,13.62
JPN,2014,8.0
JOR,2014,24.324
KAZ,2014,23.017
KEN,2014,31.542
KIR,2014,29.313
PRK,2014,13.411
KOR,2014,8.6
XKX,2014,15.797
KWT,2014,16.712
KGZ,2014,27.7
LAO,2014,25.049
LVA,2014,10.9
LBN,2014,18.812
LSO,2014,29.5
LBR,2014,35.221
LBY,2014,22.623
LIE,2014,10.0
LTU,2014,10.0
LUX,2014,10.9
MAC,2014,11.8
MDG,2014,34.18
MWI,2014,36.503
MYS,2014,16.724
MDV,2014,17.76
MLI,2014,44.983
MLT,2014,9.6
MHL,2014,25.695
MRT,2014,38.127
MUS,2014,10.6
MEX,2014,18.959
FSM,2014,23.781
MDA,2014,15.295
MCO,2014,10.684
MNG,2014,28.0
MNE,2014,12.1
MAR,2014,19.787
MOZ,2014,40.792
MMR,2014,18.551
NAM,2014,31.011
NRU,2014,34.687
NPL,2014,22.39
NLD,2014,10.4
NCL,2014,16.031
NZL,2014,12.67
NIC,2014,22.836
NER,2014,47.2
NGA,2014,39.892
MKD,2014,11.4
MNP,2014,21.455
NOR,2014,11.5
OMN,2014,21.166
PAK,2014,31.303
PLW,2014,13.362
PAN,2014,20.147
PNG,2014,28.899
PRY,2014,22.635
PER,2014,18.366
PHL,2014,23.404
POL,2014,9.9
PRT,2014,7.9
PRI,2014,9.7
QAT,2014,11.131
ROU,2014,10.0
RUS,2014,13.3
RWA,2014,32.24
WSM,2014,30.248
SMR,2014,9.1
STP,2014,34.27
SAU,2014,19.822
SEN,2014,35.48
SRB,2014,9.3
SYC,2014,17.0
SLE,2014,35.62
SGP,2014,9.8
SXM,2014,12.925
SVK,2014,10.2
SVN,2014,10.3
SLB,2014,32.554
SOM,2014,47.457
ZAF,2014,21.784
SSD,2014,38.191
ESP,2014,9.2
LKA,2014,16.522
KNA,2014,13.958
LCA,2014,12.394
MAF,2014,20.638
VCT,2014,16.119
SDN,2014,35.491
SUR,2014,19.859
SWE,2014,11.9
CHE,2014,10.4
SYR,2014,23.784
TJK,2014,32.233
TZA,2014,38.355
THA,2014,10.95
TLS,2014,28.055
TGO,2014,34.996
TON,2014,26.391
TTO,2014,13.289
TUN,2014,19.658
TUR,2014,17.5
TKM,2014,27.466
TCA,2014,12.905
TUV,2014,22.975
UGA,2014,39.714
UKR,2014,10.632
ARE,2014,11.471
GBR,2014,12.0
USA,2014,12.5
URY,2014,14.235
UZB,2014,23.846
VUT,2014,33.085
VEN,2014,19.055
VNM,2014,18.671
VIR,2014,13.2
PSE,2014,32.782
YEM,2014,35.738
ZMB,2014,38.114
ZWE,2014,35.407
AFE,2014,35.9315290327129
AFW,2014,39.4863541861126
ARB,2014,27.821503842211
CSS,2014,16.5074471863827
CEB,2014,9.93815859372765
EAR,2014,21.7402385820857
EAS,2014,14.7816075396243
EAP,2014,15.4822755054172
TEA,2014,15.508521826042
EMU,2014,9.78589451091784
ECS,2014,12.6279929663028
ECA,2014,17.6398684972383
TEC,2014,15.0609891717216
EUU,2014,9.86087120492975
FCS,2014,34.726503053077
HPC,2014,37.7517977685814
HIC,2014,11.2840134608429
IBD,2014,17.3669990641142
IBT,2014,21.3762617462863
IDB,2014,34.4502432134715
IDX,2014,32.5057655668528
IDA,2014,33.193782142715
LTE,2014,14.2374062561798
LCN,2014,17.3468130030399
LAC,2014,17.4639576426995
TLA,2014,17.5216615605543
LDC,2014,33.5932473484052
LMY,2014,21.5052989439864
LIC,2014,37.9432714556925
LMC,2014,24.1378774916206
MEA,2014,27.436080761697
MNA,2014,28.2618389723439
TMN,2014,28.2314316305073
MIC,2014,20.0518560242049
NAC,2014,12.3395322328043
INX,2014,
OED,2014,12.0796921621507
OSS,2014,18.5111107410794
PSS,2014,27.0023917446522
PST,2014,10.6370759628077
PRE,2014,39.2192728853313
SST,2014,19.1623228391582
SAS,2014,19.2380183836357
TSA,2014,19.2380183836357
SSF,2014,37.3812705679721
SSA,2014,37.8313624092877
TSS,2014,37.3812705679721
UMC,2014,15.8778616935925
WLD,2014,19.7721167848975
AFG,2015,39.364
ALB,2015,12.431
DZA,2015,25.811
ASM,2015,19.821
AND,2015,9.132
AGO,2015,41.847
ATG,2015,12.587
ARG,2015,17.665
ARM,2015,13.9
ABW,2015,11.556
AUS,2015,12.9
AUT,2015,9.8
AZE,2015,17.2
BHS,2015,12.607
BHR,2015,15.36
BGD,2015,20.254
BRB,2015,11.798
BLR,2015,12.5
BEL,2015,10.8
BLZ,2015,21.698
BEN,2015,38.996
BMU,2015,9.055
BTN,2015,15.656
BOL,2015,23.653
BIH,2015,8.515
BWA,2015,26.475
BRA,2015,14.684
VGB,2015,10.234
BRN,2015,16.239
BGR,2015,9.4
BFA,2015,40.043
BDI,2015,42.257
CPV,2015,17.459
KHM,2015,24.218
CMR,2015,37.719
CAN,2015,10.7
CYM,2015,10.64
CAF,2015,43.338
TCD,2015,46.51
CHI,2015,9.5
CHL,2015,13.147
CHN,2015,11.99
COL,2015,14.764
COM,2015,32.78
COD,2015,43.236
COG,2015,34.932
CRI,2015,14.704
CIV,2015,38.768
HRV,2015,8.9
CUB,2015,10.938
CUW,2015,11.9
CYP,2015,11.242
CZE,2015,10.5
DNK,2015,10.2
DJI,2015,23.567
DMA,2015,13.106
DOM,2015,20.538
ECU,2015,18.357
EGY,2015,28.184
SLV,2015,18.579
GNQ,2015,34.531
ERI,2015,30.554
EST,2015,10.6
SWZ,2015,28.308
ETH,2015,33.331
FRO,2015,12.5
FJI,2015,20.998
FIN,2015,10.1
FRA,2015,12.0
PYF,2015,15.001
GAB,2015,31.085
GMB,2015,35.746
GEO,2015,16.021
DEU,2015,9.0
GHA,2015,31.114
GIB,2015,12.993
GRC,2015,8.5
GRL,2015,15.2
GRD,2015,13.855
GUM,2015,19.936
GTM,2015,26.222
GIN,2015,37.767
GNB,2015,35.199
GUY,2015,22.516
HTI,2015,25.444
HND,2015,24.084
HKG,2015,8.2
HUN,2015,9.4
ISL,2015,12.5
IND,2015,18.936
IDN,2015,18.569
IRN,2015,18.879
IRQ,2015,31.562
IRL,2015,13.9
IMN,2015,9.769
ISR,2015,21.3
ITA,2015,8.1
JAM,2015,13.318
JPN,2015,8.0
JOR,2015,23.653
KAZ,2015,22.513
KEN,2015,30.908
KIR,2015,28.858
PRK,2015,13.423
KOR,2015,8.6
XKX,2015,14.723
KWT,2015,15.391
KGZ,2015,27.4
LAO,2015,24.962
LVA,2015,11.1
LBN,2015,19.555
LSO,2015,29.178
LBR,2015,34.343
LBY,2015,21.921
LIE,2015,8.7
LTU,2015,10.3
LUX,2015,10.7
MAC,2015,11.0
MDG,2015,33.771
MWI,2015,35.296
MYS,2015,16.336
MDV,2015,16.664
MLI,2015,44.474
MLT,2015,9.7
MHL,2015,25.164
MRT,2015,37.778
MUS,2015,10.1
MEX,2015,18.227
FSM,2015,23.573
MDA,2015,15.227
MCO,2015,10.585
MNG,2015,27.1
MNE,2015,11.8
MAR,2015,19.488
MOZ,2015,40.426
MMR,2015,18.608
NAM,2015,30.668
NRU,2015,34.223
NPL,2015,22.141
NLD,2015,10.1
NCL,2015,15.735
NZL,2015,13.23
NIC,2015,22.449
NER,2015,46.577
NGA,2015,38.951
MKD,2015,11.1
MNP,2015,19.791
NOR,2015,11.3
OMN,2015,20.992
PAK,2015,30.697
PLW,2015,12.582
PAN,2015,19.839
PNG,2015,28.375
PRY,2015,22.662
PER,2015,17.948
PHL,2015,22.933
POL,2015,9.7
PRT,2015,8.2
PRI,2015,9.0
QAT,2015,10.596
ROU,2015,10.2
RUS,2015,13.3
RWA,2015,32.098
WSM,2015,29.816
SMR,2015,8.2
STP,2015,33.025
SAU,2015,19.405
SEN,2015,34.505
SRB,2015,9.3
SYC,2015,17.0
SLE,2015,34.658
SGP,2015,9.7
SXM,2015,12.247
SVK,2015,10.3
SVN,2015,10.0
SLB,2015,31.895
SOM,2015,47.171
ZAF,2015,21.007
SSD,2015,35.407
ESP,2015,9.0
LKA,2015,16.022
KNA,2015,13.737
LCA,2015,12.308
MAF,2015,20.015
VCT,2015,15.888
SDN,2015,35.683
SUR,2015,19.479
SWE,2015,11.7
CHE,2015,10.5
SYR,2015,21.298
TJK,2015,31.994
TZA,2015,37.622
THA,2015,10.594
TLS,2015,27.06
TGO,2015,34.669
TON,2015,25.834
TTO,2015,13.031
TUN,2015,19.415
TUR,2015,17.1
TKM,2015,27.466
TCA,2015,12.665
TUV,2015,23.339
UGA,2015,39.007
UKR,2015,9.802
ARE,2015,11.02
GBR,2015,11.9
USA,2015,12.4
URY,2015,14.302
UZB,2015,23.982
VUT,2015,32.788
VEN,2015,18.604
VNM,2015,18.498
VIR,2015,13.2
PSE,2015,32.87
YEM,2015,35.938
ZMB,2015,37.344
ZWE,2015,33.918
AFE,2015,35.4551248840719
AFW,2015,38.7440359496532
ARB,2015,27.3846249262358
CSS,2015,16.2299249949759
CEB,2015,9.88996298909598
EAR,2015,21.4664982629771
EAS,2015,13.5796052513996
EAP,2015,14.1363268812179
TEA,2015,14.1454063960717
EMU,2015,9.66846626080559
ECS,2015,12.4918117440974
ECA,2015,17.3162319988965
TEC,2015,14.8882857124867
EUU,2015,9.75617122991726
FCS,2015,34.2512448272517
HPC,2015,37.3489750054204
HIC,2015,11.2004348497474
IBD,2015,16.6496020173026
IBT,2015,20.7678437969829
IDB,2015,33.7786659783841
IDX,2015,32.2243792259159
IDA,2015,32.7739683173779
LTE,2015,13.0435909636803
LCN,2015,17.0063233322496
LAC,2015,17.1254163368736
TLA,2015,17.1739187108579
LDC,2015,33.3410144547051
LMY,2015,20.8617898503985
LIC,2015,37.5187003959304
LMC,2015,23.8728301153389
MEA,2015,26.9712038400832
MNA,2015,27.8214312021874
TMN,2015,27.7872710883768
MIC,2015,19.3701641965633
NAC,2015,12.2296621496493
INX,2015,
OED,2015,11.9040064750481
OSS,2015,18.089774330474
PSS,2015,26.6479903531864
PST,2015,10.5205105666588
PRE,2015,38.5357393541111
SST,2015,18.7882459931726
SAS,2015,19.0886848943518
TSA,2015,19.0886848943518
SSF,2015,36.7964404676102
SSA,2015,37.1891447373204
TSS,2015,36.7964404676102
UMC,2015,14.7383291228639
WLD,2015,19.2530892601624
AFG,2016,38.732
ALB,2016,11.873
DZA,2016,25.439
ASM,2016,19.141
AND,2016,8.432
AGO,2016,41.183
ATG,2016,11.657
ARG,2016,16.789
ARM,2016,13.5
ABW,2016,11.625
AUS,2016,12.9
AUT,2016,10.0
AZE,2016,16.3
BHS,2016,11.983
BHR,2016,14.623
BGD,2016,20.226
BRB,2016,11.706
BLR,2016,12.4
BEL,2016,10.8
BLZ,2016,21.374
BEN,2016,38.554
BMU,2016,9.171
BTN,2016,14.81
BOL,2016,23.272
BIH,2016,8.482
BWA,2016,26.254
BRA,2016,14.146
VGB,2016,9.545
BRN,2016,15.785
BGR,2016,9.4
BFA,2016,38.925
BDI,2016,40.096
CPV,2016,17.32
KHM,2016,23.956
CMR,2016,37.775
CAN,2016,10.6
CYM,2016,10.296
CAF,2016,43.391
TCD,2016,45.533
CHI,2016,9.2
CHL,2016,12.685
CHN,2016,13.57
COL,2016,14.271
COM,2016,32.093
COD,2016,42.875
COG,2016,34.093
CRI,2016,14.184
CIV,2016,37.742
HRV,2016,9.0
CUB,2016,10.299
CUW,2016,11.2
CYP,2016,11.505
CZE,2016,10.7
DNK,2016,10.8
DJI,2016,23.061
DMA,2016,12.922
DOM,2016,20.239
ECU,2016,17.622
EGY,2016,26.679
SLV,2016,17.73
GNQ,2016,33.792
ERI,2016,30.092
EST,2016,10.7
SWZ,2016,27.623
ETH,2016,33.329
FRO,2016,13.8
FJI,2016,20.55
FIN,2016,9.6
FRA,2016,11.8
PYF,2016,13.999
GAB,2016,30.983
GMB,2016,34.593
GEO,2016,15.818
DEU,2016,9.6
GHA,2016,30.172
GIB,2016,12.042
GRC,2016,8.6
GRL,2016,14.8
GRD,2016,13.052
GUM,2016,21.377
GTM,2016,25.957
GIN,2016,37.414
GNB,2016,34.217
GUY,2016,22.332
HTI,2016,25.102
HND,2016,23.804
HKG,2016,8.3
HUN,2016,9.8
ISL,2016,12.0
IND,2016,18.756
IDN,2016,18.138
IRN,2016,18.787
IRQ,2016,29.816
IRL,2016,13.4
IMN,2016,9.436
ISR,2016,21.2
ITA,2016,7.9
JAM,2016,12.941
JPN,2016,7.8
JOR,2016,23.748
KAZ,2016,22.34
KEN,2016,30.202
KIR,2016,28.508
PRK,2016,13.458
KOR,2016,7.9
XKX,2016,13.172
KWT,2016,14.662
KGZ,2016,26.0
LAO,2016,24.567
LVA,2016,11.2
LBN,2016,19.197
LSO,2016,28.932
LBR,2016,33.926
LBY,2016,21.252
LIE,2016,10.0
LTU,2016,10.3
LUX,2016,10.4
MAC,2016,11.0
MDG,2016,33.613
MWI,2016,34.225
MYS,2016,15.789
MDV,2016,15.512
MLI,2016,43.911
MLT,2016,9.8
MHL,2016,24.72
MRT,2016,37.402
MUS,2016,10.4
MEX,2016,17.69
FSM,2016,23.352
MDA,2016,14.88
MCO,2016,10.757
MNG,2016,25.9
MNE,2016,12.1
MAR,2016,19.224
MOZ,2016,40.093
MMR,2016,18.561
NAM,2016,30.31
NRU,2016,33.578
NPL,2016,21.943
NLD,2016,10.1
NCL,2016,15.672
NZL,2016,12.6
NIC,2016,22.06
NER,2016,45.881
NGA,2016,37.771
MKD,2016,11.0987266524808
MNP,2016,18.374
NOR,2016,11.2
OMN,2016,20.544
PAK,2016,29.956
PLW,2016,12.741
PAN,2016,19.495
PNG,2016,27.865
PRY,2016,22.487
PER,2016,17.565
PHL,2016,21.76
POL,2016,10.1
PRT,2016,8.4
PRI,2016,8.3
QAT,2016,9.969
ROU,2016,10.4
RUS,2016,12.9
RWA,2016,31.971
WSM,2016,29.279
SMR,2016,7.9
STP,2016,31.691
SAU,2016,19.553
SEN,2016,33.828
SRB,2016,9.2
SYC,2016,17.4
SLE,2016,34.194
SGP,2016,9.4
SXM,2016,11.523
SVK,2016,10.6
SVN,2016,9.9
SLB,2016,31.137
SOM,2016,46.561
ZAF,2016,20.27
SSD,2016,35.052
ESP,2016,8.8
LKA,2016,15.651
KNA,2016,13.615
LCA,2016,12.209
MAF,2016,19.47
VCT,2016,15.141
SDN,2016,35.412
SUR,2016,18.942
SWE,2016,11.8
CHE,2016,10.5
SYR,2016,19.619
TJK,2016,30.941
TZA,2016,37.632
THA,2016,10.111
TLS,2016,26.15
TGO,2016,34.409
TON,2016,25.229
TTO,2016,12.804
TUN,2016,18.954
TUR,2016,16.6
TKM,2016,26.941
TCA,2016,12.785
TUV,2016,23.76
UGA,2016,38.279
UKR,2016,9.614
ARE,2016,10.747
GBR,2016,11.8
USA,2016,12.2
URY,2016,13.726
UZB,2016,23.513
VUT,2016,32.506
VEN,2016,18.262
VNM,2016,17.313
VIR,2016,13.0
PSE,2016,32.274
YEM,2016,36.034
ZMB,2016,36.617
ZWE,2016,32.704
AFE,2016,35.067865907406
AFW,2016,37.8591169400497
ARB,2016,26.6544210388378
CSS,2016,15.9132858516036
CEB,2016,10.1565225386552
EAR,2016,21.10869158375
EAS,2016,14.3263871013016
EAP,2016,15.0026815641465
TEA,2016,15.0221664930098
EMU,2016,9.71933223115668
ECS,2016,12.3797129724957
ECA,2016,16.937344244738
TEC,2016,14.6157313452404
EUU,2016,9.86246824503842
FCS,2016,33.7288596141164
HPC,2016,36.9250235874186
HIC,2016,11.0814231175582
IBD,2016,16.8429437513242
IBT,2016,20.8244985408089
IDB,2016,32.9406147347525
IDX,2016,31.9462686656193
IDA,2016,32.2972986596746
LTE,2016,13.8326952657499
LCN,2016,16.4953458816848
LAC,2016,16.6015542680984
TLA,2016,16.6639441787496
LDC,2016,33.1070728297098
LMY,2016,20.9241626349883
LIC,2016,37.0628390317202
LMC,2016,23.4530872087792
MEA,2016,26.2828895249886
MNA,2016,27.0985812798696
TMN,2016,27.0633473954335
MIC,2016,19.4578932776749
NAC,2016,12.0392093334676
INX,2016,
OED,2016,11.7373342518223
OSS,2016,17.8073533787527
PSS,2016,26.2100998884492
PST,2016,10.4082859149226
PRE,2016,37.821379540525
SST,2016,18.4820610357374
SAS,2016,18.9201325540334
TSA,2016,18.9201325540334
SSF,2016,36.2064378158334
SSA,2016,36.5329195507299
TSS,2016,36.2064378158334
UMC,2016,15.3193432699114
WLD,2016,19.292471672866
AFG,2017,38.171
ALB,2017,11.416
DZA,2017,25.015
ASM,2017,18.206
AND,2017,7.831
AGO,2017,40.595
ATG,2017,11.796
ARG,2017,16.155
ARM,2017,12.6
ABW,2017,11.477
AUS,2017,12.6
AUT,2017,10.0
AZE,2017,14.6
BHS,2017,11.421
BHR,2017,14.071
BGD,2017,19.991
BRB,2017,11.628
BLR,2017,10.8
BEL,2017,10.5
BLZ,2017,21.286
BEN,2017,37.84
BMU,2017,8.81
BTN,2017,13.759
BOL,2017,22.911
BIH,2017,8.568
BWA,2017,26.073
BRA,2017,14.123
VGB,2017,6.925
BRN,2017,15.334
BGR,2017,9.4
BFA,2017,37.727
BDI,2017,38.618
CPV,2017,16.8
KHM,2017,23.655
CMR,2017,37.516
CAN,2017,10.3
CYM,2017,10.175
CAF,2017,43.742
TCD,2017,44.917
CHI,2017,8.8
CHL,2017,11.763
CHN,2017,12.64
COL,2017,14.177
COM,2017,31.35
COD,2017,42.976
COG,2017,33.413
CRI,2017,13.812
CIV,2017,36.58
HRV,2017,8.9
CUB,2017,10.115
CUW,2017,9.7
CYP,2017,11.158
CZE,2017,10.8
DNK,2017,10.6
DJI,2017,22.703
DMA,2017,11.813
DOM,2017,20.009
ECU,2017,17.677
EGY,2017,26.1
SLV,2017,17.122
GNQ,2017,33.07
ERI,2017,29.551
EST,2017,10.5
SWZ,2017,26.926
ETH,2017,33.222
FRO,2017,13.2
FJI,2017,20.029
FIN,2017,9.1
FRA,2017,11.5
PYF,2017,13.146
GAB,2017,30.774
GMB,2017,33.451
GEO,2017,14.905
DEU,2017,9.5
GHA,2017,28.926
GIB,2017,12.023
GRC,2017,8.2
GRL,2017,15.2
GRD,2017,11.645
GUM,2017,20.622
GTM,2017,25.171
GIN,2017,36.891
GNB,2017,33.036
GUY,2017,22.044
HTI,2017,24.645
HND,2017,23.504
HKG,2017,7.6
HUN,2017,9.7
ISL,2017,11.9
IND,2017,17.995
IDN,2017,17.54
IRN,2017,18.045
IRQ,2017,28.304
IRL,2017,12.8
IMN,2017,9.193
ISR,2017,21.1
ITA,2017,7.6
JAM,2017,12.593
JPN,2017,7.6
JOR,2017,23.217
KAZ,2017,21.435
KEN,2017,29.602
KIR,2017,28.275
PRK,2017,13.474
KOR,2017,7.0
XKX,2017,12.962
KWT,2017,14.256
KGZ,2017,24.8
LAO,2017,24.117
LVA,2017,10.7
LBN,2017,18.648
LSO,2017,28.241
LBR,2017,33.384
LBY,2017,20.511
LIE,2017,8.9
LTU,2017,9.8
LUX,2017,10.4
MAC,2017,10.1
MDG,2017,33.592
MWI,2017,33.682
MYS,2017,15.329
MDV,2017,14.342
MLI,2017,43.444
MLT,2017,9.2
MHL,2017,24.391
MRT,2017,37.046
MUS,2017,10.7
MEX,2017,17.214
FSM,2017,23.169
MDA,2017,13.762
MCO,2017,10.001
MNG,2017,23.9
MNE,2017,11.9
MAR,2017,18.918
MOZ,2017,39.755
MMR,2017,18.341
NAM,2017,29.652
NRU,2017,32.241
NPL,2017,21.572
NLD,2017,9.9
NCL,2017,15.327
NZL,2017,12.38
NIC,2017,21.647
NER,2017,45.057
NGA,2017,36.693
MKD,2017,10.5
MNP,2017,17.324
NOR,2017,10.7
OMN,2017,20.155
PAK,2017,29.738
PLW,2017,12.437
PAN,2017,19.081
PNG,2017,27.361
PRY,2017,22.166
PER,2017,17.254
PHL,2017,20.571
POL,2017,10.6
PRT,2017,8.3
PRI,2017,7.3
QAT,2017,10.031
ROU,2017,10.8
RUS,2017,11.5
RWA,2017,31.666
WSM,2017,28.795
SMR,2017,6.7
STP,2017,30.564
SAU,2017,19.824
SEN,2017,32.801
SRB,2017,9.2
SYC,2017,17.2
SLE,2017,33.808
SGP,2017,8.9
SXM,2017,10.919
SVK,2017,10.7
SVN,2017,9.8
SLB,2017,30.083
SOM,2017,46.155
ZAF,2017,20.038
SSD,2017,32.802
ESP,2017,8.4
LKA,2017,15.371
KNA,2017,13.376
LCA,2017,12.1
MAF,2017,19.175
VCT,2017,14.13
SDN,2017,35.023
SUR,2017,18.448
SWE,2017,11.5
CHE,2017,10.3
SYR,2017,19.585
TJK,2017,29.65
TZA,2017,37.611
THA,2017,9.765
TLS,2017,25.251
TGO,2017,33.923
TON,2017,24.514
TTO,2017,12.491
TUN,2017,18.168
TUR,2017,16.2
TKM,2017,26.272
TCA,2017,12.692
TUV,2017,24.284
UGA,2017,37.944
UKR,2017,8.779
ARE,2017,10.661
GBR,2017,11.4
USA,2017,11.8
URY,2017,12.707
UZB,2017,23.196
VUT,2017,32.083
VEN,2017,17.931
VNM,2017,16.764
VIR,2017,12.8
PSE,2017,31.432
YEM,2017,36.067
ZMB,2017,35.938
ZWE,2017,31.813
AFE,2017,34.8139923266308
AFW,2017,36.958093589512
ARB,2017,26.2506754918238
CSS,2017,15.5691487501546
CEB,2017,10.3940851096217
EAR,2017,20.5510351475921
EAS,2017,13.5591013960284
EAP,2017,14.190472931487
TEA,2017,14.199530081271
EMU,2017,9.47191175742524
ECS,2017,11.8984770833371
ECA,2017,16.3172263314182
TEC,2017,13.9108750650021
EUU,2017,9.72241744854824
FCS,2017,33.2494815274795
HPC,2017,36.5456560602864
HIC,2017,10.6752257920289
IBD,2017,16.1346119777248
IBT,2017,20.2354549293598
IDB,2017,32.3391161912658
IDX,2017,31.6743709828764
IDA,2017,31.9086361112376
LTE,2017,13.0931538825197
LCN,2017,16.2116395298334
LAC,2017,16.352962633854
TLA,2017,16.3803114441686
LDC,2017,32.8585650401009
LMY,2017,20.3304901440985
LIC,2017,36.7705239214552
LMC,2017,22.8290760086899
MEA,2017,25.8786899971924
MNA,2017,26.6547242346271
TMN,2017,26.6220990405908
MIC,2017,18.813247926583
NAC,2017,11.6485542498253
INX,2017,
OED,2017,11.4243407602044
OSS,2017,17.353903470717
PSS,2017,25.6512668945286
PST,2017,10.0509364301963
PRE,2017,37.1928463875354
SST,2017,18.0447879304695
SAS,2017,18.2256855005369
TSA,2017,18.2256855005369
SSF,2017,35.6885053941594
SSA,2017,35.9688500785236
TSS,2017,35.6885053941593
